inputs=199 keys=528 outputs=67 gates=2171
iteration: 1; vars: 13747; clauses: 18318; decisions: 185470
iteration: 1735; vars: 7116211; clauses: 2365312; decisions: 6245127
iteration: 1736; vars: 7120307; clauses: 2375620; decisions: 6247236
iteration: 1737; vars: 7124403; clauses: 2385920; decisions: 6249355
iteration: 1738; vars: 7128499; clauses: 2396212; decisions: 6251487
iteration: 1739; vars: 7132595; clauses: 2406504; decisions: 6253634
iteration: 1740; vars: 7136691; clauses: 2416804; decisions: 6255793
iteration: 1741; vars: 7140787; clauses: 2427112; decisions: 6257968
iteration: 1742; vars: 7144883; clauses: 2437420; decisions: 6260161
iteration: 1743; vars: 7148979; clauses: 2447736; decisions: 6262385
iteration: 1744; vars: 7153075; clauses: 2458052; decisions: 6264634
iteration: 1745; vars: 7157171; clauses: 2468368; decisions: 6266869
iteration: 1746; vars: 7161267; clauses: 2478684; decisions: 6269901
iteration: 1747; vars: 7165363; clauses: 2489008; decisions: 6272096
iteration: 1748; vars: 7169459; clauses: 2499332; decisions: 6274279
iteration: 1749; vars: 7173555; clauses: 2509656; decisions: 6276463
iteration: 1750; vars: 7177651; clauses: 2519972; decisions: 6278637
iteration: 1751; vars: 7181747; clauses: 2530288; decisions: 6281358
iteration: 1752; vars: 7185843; clauses: 2540604; decisions: 6283437
iteration: 1753; vars: 7189939; clauses: 2550928; decisions: 6285526
iteration: 1754; vars: 7194035; clauses: 2561260; decisions: 6287627
iteration: 1755; vars: 7198131; clauses: 2571592; decisions: 6289738
iteration: 1756; vars: 7202227; clauses: 2581916; decisions: 6291864
iteration: 1757; vars: 7206323; clauses: 2592232; decisions: 6294016
iteration: 1758; vars: 7210419; clauses: 2602540; decisions: 6296168
iteration: 1759; vars: 7214515; clauses: 2612840; decisions: 6298328
iteration: 1760; vars: 7218611; clauses: 2623148; decisions: 6300514
iteration: 1761; vars: 7222707; clauses: 2633464; decisions: 6302697
iteration: 1762; vars: 7226803; clauses: 2643772; decisions: 6304870
iteration: 1763; vars: 7230899; clauses: 2654080; decisions: 6307062
iteration: 1764; vars: 7234995; clauses: 2664388; decisions: 6309269
iteration: 1765; vars: 7239091; clauses: 2674704; decisions: 6311477
iteration: 1766; vars: 7243187; clauses: 2685012; decisions: 6313700
iteration: 1767; vars: 7247283; clauses: 2695320; decisions: 6315881
iteration: 1768; vars: 7251379; clauses: 2705628; decisions: 6318078
iteration: 1769; vars: 7255475; clauses: 2715928; decisions: 6320271
iteration: 1770; vars: 7259571; clauses: 2726236; decisions: 6322450
iteration: 1771; vars: 7263667; clauses: 2736544; decisions: 6324646
iteration: 1772; vars: 7267763; clauses: 2746860; decisions: 6326853
iteration: 1773; vars: 7271859; clauses: 2757168; decisions: 6329066
iteration: 1774; vars: 7275955; clauses: 2767484; decisions: 6331292
iteration: 1775; vars: 7280051; clauses: 2777800; decisions: 6333524
iteration: 1776; vars: 7284147; clauses: 2788108; decisions: 6335770
iteration: 1777; vars: 7288243; clauses: 2798416; decisions: 6338024
iteration: 1778; vars: 7292339; clauses: 2808732; decisions: 6340288
iteration: 1779; vars: 7296435; clauses: 2819048; decisions: 6342546
iteration: 1780; vars: 7300531; clauses: 2829364; decisions: 6344795
iteration: 1781; vars: 7304627; clauses: 2839680; decisions: 6347053
iteration: 1782; vars: 7308723; clauses: 2850004; decisions: 6349343
iteration: 1783; vars: 7312819; clauses: 2860328; decisions: 6351596
iteration: 1784; vars: 7316915; clauses: 2870652; decisions: 6353812
iteration: 1785; vars: 7321011; clauses: 2880976; decisions: 6355982
iteration: 1786; vars: 7325107; clauses: 2891292; decisions: 6358133
iteration: 1787; vars: 7329203; clauses: 2901600; decisions: 6360289
iteration: 1788; vars: 7333299; clauses: 2911916; decisions: 6362457
iteration: 1789; vars: 7337395; clauses: 2922240; decisions: 6364635
iteration: 1790; vars: 7341491; clauses: 2932556; decisions: 6366822
iteration: 1791; vars: 7345587; clauses: 2942872; decisions: 6369016
iteration: 1792; vars: 7349683; clauses: 2953196; decisions: 6371223
iteration: 1793; vars: 7353779; clauses: 2963520; decisions: 6373438
iteration: 1794; vars: 7357875; clauses: 2973836; decisions: 6375665
iteration: 1795; vars: 7361971; clauses: 2984152; decisions: 6377902
iteration: 1796; vars: 7366067; clauses: 2994468; decisions: 6380147
iteration: 1797; vars: 7370163; clauses: 3004784; decisions: 6382390
iteration: 1798; vars: 7374259; clauses: 3015100; decisions: 6384621
iteration: 1799; vars: 7378355; clauses: 3025416; decisions: 6386864
iteration: 1800; vars: 7382451; clauses: 3035732; decisions: 6389100
iteration: 1801; vars: 7386547; clauses: 3046048; decisions: 6391293
iteration: 1802; vars: 7390643; clauses: 3056364; decisions: 6393481
iteration: 1803; vars: 7394739; clauses: 3066688; decisions: 6395612
iteration: 1804; vars: 7398835; clauses: 1430164; decisions: 6408556
iteration: 1805; vars: 7402931; clauses: 1440504; decisions: 6409131
iteration: 1806; vars: 7407027; clauses: 1450856; decisions: 6409707
iteration: 1807; vars: 7411123; clauses: 1461220; decisions: 6410899
iteration: 1808; vars: 7415219; clauses: 1471584; decisions: 6412475
iteration: 1809; vars: 7419315; clauses: 1481936; decisions: 6413293
iteration: 1810; vars: 7423411; clauses: 1492276; decisions: 6414112
iteration: 1811; vars: 7427507; clauses: 1502604; decisions: 6416338
iteration: 1812; vars: 7431603; clauses: 1512968; decisions: 6418204
iteration: 1813; vars: 7435699; clauses: 1523332; decisions: 6423292
iteration: 1814; vars: 7439795; clauses: 1533704; decisions: 6425347
iteration: 1815; vars: 7443891; clauses: 1544068; decisions: 6427473
iteration: 1816; vars: 7447987; clauses: 1554440; decisions: 6429837
iteration: 1817; vars: 7452083; clauses: 1564812; decisions: 6432086
iteration: 1818; vars: 7456179; clauses: 1575176; decisions: 6434377
iteration: 1819; vars: 7460275; clauses: 1585540; decisions: 6436667
iteration: 1820; vars: 7464371; clauses: 1595904; decisions: 6439040
iteration: 1821; vars: 7468467; clauses: 1606268; decisions: 6441374
iteration: 1822; vars: 7472563; clauses: 1616596; decisions: 6445477
iteration: 1823; vars: 7476659; clauses: 1626924; decisions: 6448056
iteration: 1824; vars: 7480755; clauses: 1637244; decisions: 6450703
iteration: 1825; vars: 7484851; clauses: 1647572; decisions: 6453455
iteration: 1826; vars: 7488947; clauses: 1657908; decisions: 6456261
iteration: 1827; vars: 7493043; clauses: 1668236; decisions: 6459023
iteration: 1828; vars: 7497139; clauses: 1678564; decisions: 6461964
iteration: 1829; vars: 7501235; clauses: 1688892; decisions: 6464981
iteration: 1830; vars: 7505331; clauses: 1699220; decisions: 6471052
iteration: 1831; vars: 7509427; clauses: 1709584; decisions: 6473858
iteration: 1832; vars: 7513523; clauses: 1719948; decisions: 6476654
iteration: 1833; vars: 7517619; clauses: 1730320; decisions: 6479501
iteration: 1834; vars: 7521715; clauses: 1740700; decisions: 6482336
iteration: 1835; vars: 7525811; clauses: 1751080; decisions: 6485180
iteration: 1836; vars: 7529907; clauses: 1761460; decisions: 6487990
iteration: 1837; vars: 7534003; clauses: 1771788; decisions: 6490920
iteration: 1838; vars: 7538099; clauses: 1782116; decisions: 6497865
iteration: 1839; vars: 7542195; clauses: 1792444; decisions: 6500551
iteration: 1840; vars: 7546291; clauses: 1802760; decisions: 6503246
iteration: 1841; vars: 7550387; clauses: 1813084; decisions: 6505742
iteration: 1842; vars: 7554483; clauses: 1823400; decisions: 6508276
iteration: 1843; vars: 7558579; clauses: 1833708; decisions: 6510833
iteration: 1844; vars: 7562675; clauses: 1844008; decisions: 6513409
iteration: 1845; vars: 7566771; clauses: 1854300; decisions: 6516037
iteration: 1846; vars: 7570867; clauses: 1864600; decisions: 6518686
iteration: 1847; vars: 7574963; clauses: 1874900; decisions: 6521363
iteration: 1848; vars: 7579059; clauses: 1885200; decisions: 6524069
iteration: 1849; vars: 7583155; clauses: 1895500; decisions: 6527316
iteration: 1850; vars: 7587251; clauses: 1905800; decisions: 6530588
iteration: 1851; vars: 7591347; clauses: 1916100; decisions: 6533265
iteration: 1852; vars: 7595443; clauses: 1926408; decisions: 6537750
iteration: 1853; vars: 7599539; clauses: 1936724; decisions: 6539619
iteration: 1854; vars: 7603635; clauses: 1947052; decisions: 6541465
iteration: 1855; vars: 7607731; clauses: 1957392; decisions: 6544767
iteration: 1856; vars: 7611827; clauses: 1967762; decisions: 6547279
iteration: 1857; vars: 7615923; clauses: 1978140; decisions: 6549792
iteration: 1858; vars: 7620019; clauses: 1988510; decisions: 6552304
iteration: 1859; vars: 7624115; clauses: 1998872; decisions: 6554838
iteration: 1860; vars: 7628211; clauses: 2009242; decisions: 6557394
iteration: 1861; vars: 7632307; clauses: 2019620; decisions: 6559967
iteration: 1862; vars: 7636403; clauses: 2029998; decisions: 6562559
iteration: 1863; vars: 7640499; clauses: 2040376; decisions: 6565168
iteration: 1864; vars: 7644595; clauses: 2050746; decisions: 6567802
iteration: 1865; vars: 7648691; clauses: 2061116; decisions: 6570450
iteration: 1866; vars: 7652787; clauses: 2071478; decisions: 6573107
iteration: 1867; vars: 7656883; clauses: 2081832; decisions: 6575772
iteration: 1868; vars: 7660979; clauses: 2092186; decisions: 6578473
iteration: 1869; vars: 7665075; clauses: 2102540; decisions: 6581184
iteration: 1870; vars: 7669171; clauses: 2112894; decisions: 6583928
iteration: 1871; vars: 7673267; clauses: 2123258; decisions: 6588446
iteration: 1872; vars: 7677363; clauses: 2133622; decisions: 6590444
iteration: 1873; vars: 7681459; clauses: 2143994; decisions: 6592445
iteration: 1874; vars: 7685555; clauses: 2154358; decisions: 6594453
iteration: 1875; vars: 7689651; clauses: 2164730; decisions: 6596466
iteration: 1876; vars: 7693747; clauses: 2175094; decisions: 6598496
iteration: 1877; vars: 7697843; clauses: 2185458; decisions: 6600547
iteration: 1878; vars: 7701939; clauses: 2195822; decisions: 6602613
iteration: 1879; vars: 7706035; clauses: 2206194; decisions: 6604700
iteration: 1880; vars: 7710131; clauses: 2216558; decisions: 6606806
iteration: 1881; vars: 7714227; clauses: 2226930; decisions: 6608928
iteration: 1882; vars: 7718323; clauses: 2237310; decisions: 6611068
iteration: 1883; vars: 7722419; clauses: 2247690; decisions: 6613227
iteration: 1884; vars: 7726515; clauses: 2258070; decisions: 6615377
iteration: 1885; vars: 7730611; clauses: 2268450; decisions: 6617530
iteration: 1886; vars: 7734707; clauses: 2278820; decisions: 6619710
iteration: 1887; vars: 7738803; clauses: 2289160; decisions: 6622428
iteration: 1888; vars: 7742899; clauses: 2299492; decisions: 6625217
iteration: 1889; vars: 7746995; clauses: 2309816; decisions: 6628057
iteration: 1890; vars: 7751091; clauses: 2320140; decisions: 6630943
iteration: 1891; vars: 7755187; clauses: 2330464; decisions: 6633868
iteration: 1892; vars: 7759283; clauses: 2340788; decisions: 6636847
iteration: 1893; vars: 7763379; clauses: 2351112; decisions: 6639928
iteration: 1894; vars: 7767475; clauses: 2361436; decisions: 6642995
iteration: 1895; vars: 7771571; clauses: 2371760; decisions: 6646083
iteration: 1896; vars: 7775667; clauses: 2382084; decisions: 6654283
iteration: 1897; vars: 7779763; clauses: 2392400; decisions: 6657225
iteration: 1898; vars: 7783859; clauses: 2402708; decisions: 6660170
iteration: 1899; vars: 7787955; clauses: 2413008; decisions: 6663109
iteration: 1900; vars: 7792051; clauses: 2423308; decisions: 6666027
iteration: 1901; vars: 7796147; clauses: 2433596; decisions: 6671105
iteration: 1902; vars: 7800243; clauses: 2443966; decisions: 6673986
iteration: 1903; vars: 7804339; clauses: 2454336; decisions: 6676868
iteration: 1904; vars: 7808435; clauses: 2464624; decisions: 6679267
iteration: 1905; vars: 7812531; clauses: 2474904; decisions: 6681674
iteration: 1906; vars: 7816627; clauses: 2485176; decisions: 6684130
iteration: 1907; vars: 7820723; clauses: 2495448; decisions: 6686945
iteration: 1908; vars: 7824819; clauses: 2505818; decisions: 6689895
iteration: 1909; vars: 7828915; clauses: 2516188; decisions: 6692837
iteration: 1910; vars: 7833011; clauses: 2526550; decisions: 6695772
iteration: 1911; vars: 7837107; clauses: 2536904; decisions: 6698708
iteration: 1912; vars: 7841203; clauses: 2547266; decisions: 6701644
iteration: 1913; vars: 7845299; clauses: 2557628; decisions: 6704585
iteration: 1914; vars: 7849395; clauses: 2567990; decisions: 6707531
iteration: 1915; vars: 7853491; clauses: 2578344; decisions: 6710484
iteration: 1916; vars: 7857587; clauses: 2588706; decisions: 6713445
iteration: 1917; vars: 7861683; clauses: 2599060; decisions: 6716412
iteration: 1918; vars: 7865779; clauses: 2609406; decisions: 6719382
iteration: 1919; vars: 7869875; clauses: 2619752; decisions: 6722364
iteration: 1920; vars: 7873971; clauses: 2630098; decisions: 6725342
iteration: 1921; vars: 7878067; clauses: 2640444; decisions: 6728309
iteration: 1922; vars: 7882163; clauses: 2650800; decisions: 6731547
iteration: 1923; vars: 7886259; clauses: 2661156; decisions: 6734285
iteration: 1924; vars: 7890355; clauses: 2671512; decisions: 6736884
iteration: 1925; vars: 7894451; clauses: 2681868; decisions: 6739132
iteration: 1926; vars: 7898547; clauses: 2692216; decisions: 6741374
iteration: 1927; vars: 7902643; clauses: 2702572; decisions: 6743621
iteration: 1928; vars: 7906739; clauses: 2712844; decisions: 6746528
iteration: 1929; vars: 7910835; clauses: 2723116; decisions: 6749490
iteration: 1930; vars: 7914931; clauses: 2733388; decisions: 6752457
iteration: 1931; vars: 7919027; clauses: 2743660; decisions: 6757732
iteration: 1932; vars: 7923123; clauses: 2754016; decisions: 6762239
iteration: 1933; vars: 7927219; clauses: 2764372; decisions: 6764882
iteration: 1934; vars: 7931315; clauses: 2774720; decisions: 6767533
iteration: 1935; vars: 7935411; clauses: 2785076; decisions: 6770195
iteration: 1936; vars: 7939507; clauses: 2795424; decisions: 6772867
iteration: 1937; vars: 7943603; clauses: 2805780; decisions: 6775565
iteration: 1938; vars: 7947699; clauses: 2816144; decisions: 6778259
iteration: 1939; vars: 7951795; clauses: 2826508; decisions: 6780960
iteration: 1940; vars: 7955891; clauses: 2836872; decisions: 6783663
iteration: 1941; vars: 7959987; clauses: 2847236; decisions: 6786359
iteration: 1942; vars: 7964083; clauses: 2857600; decisions: 6789048
iteration: 1943; vars: 7968179; clauses: 2867964; decisions: 6791767
iteration: 1944; vars: 7972275; clauses: 2878328; decisions: 6794455
iteration: 1945; vars: 7976371; clauses: 2888692; decisions: 6797119
iteration: 1946; vars: 7980467; clauses: 2899048; decisions: 6800167
iteration: 1947; vars: 7984563; clauses: 2909404; decisions: 6803129
iteration: 1948; vars: 7988659; clauses: 2919768; decisions: 6805376
iteration: 1949; vars: 7992755; clauses: 2930140; decisions: 6807636
iteration: 1950; vars: 7996851; clauses: 2940502; decisions: 6809901
iteration: 1951; vars: 8000947; clauses: 2950864; decisions: 6812176
iteration: 1952; vars: 8005043; clauses: 2961226; decisions: 6814459
iteration: 1953; vars: 8009139; clauses: 2971580; decisions: 6816752
iteration: 1954; vars: 8013235; clauses: 2981926; decisions: 6819056
iteration: 1955; vars: 8017331; clauses: 2992280; decisions: 6821371
iteration: 1956; vars: 8021427; clauses: 3002634; decisions: 6823693
iteration: 1957; vars: 8025523; clauses: 3012988; decisions: 6826029
iteration: 1958; vars: 8029619; clauses: 3023342; decisions: 6828357
iteration: 1959; vars: 8033715; clauses: 3033696; decisions: 6830677
iteration: 1960; vars: 8037811; clauses: 3044050; decisions: 6833006
iteration: 1961; vars: 8041907; clauses: 3054404; decisions: 6835326
iteration: 1962; vars: 8046003; clauses: 3064766; decisions: 6837620
iteration: 1963; vars: 8050099; clauses: 3075136; decisions: 6839906
iteration: 1964; vars: 8054195; clauses: 3085514; decisions: 6842186
iteration: 1965; vars: 8058291; clauses: 3095884; decisions: 6844460
iteration: 1966; vars: 8062387; clauses: 3106254; decisions: 6846718
iteration: 1967; vars: 8066483; clauses: 3116624; decisions: 6848980
iteration: 1968; vars: 8070579; clauses: 3127002; decisions: 6851248
iteration: 1969; vars: 8074675; clauses: 3137388; decisions: 6853528
iteration: 1970; vars: 8078771; clauses: 3147782; decisions: 6855819
iteration: 1971; vars: 8082867; clauses: 3158168; decisions: 6858120
iteration: 1972; vars: 8086963; clauses: 3168554; decisions: 6860430
iteration: 1973; vars: 8091059; clauses: 3178940; decisions: 6862753
iteration: 1974; vars: 8095155; clauses: 3189326; decisions: 6865082
iteration: 1975; vars: 8099251; clauses: 3199712; decisions: 6867425
iteration: 1976; vars: 8103347; clauses: 3210098; decisions: 6869763
iteration: 1977; vars: 8107443; clauses: 3220484; decisions: 6872093
